2019/01/02	08:00	1029.6	6690	0
2019/01/02	09:00	1030.1	6687	0
2019/01/02	10:00	1030.5	6679	0
2019/01/02	11:00	1030	6709	0
2019/01/02	12:00	1029	6688	0
2019/01/02	13:00	1028.3	6719	0
2019/01/02	14:00	1027.7	6697	0
2019/01/02	15:00	1027.6	6704	0
2019/01/02	16:00	1027.7	6705	0
2019/01/02	17:00	1028.4	6707	0
2019/01/02	18:00	1028.8	6699	0
2019/01/02	19:00	1029	6739	0
2019/01/02	20:00	1029.2	6757	0
2019/01/02	21:00	1028.9	6747	0
2019/01/02	22:00	1028.7	6749	0
2019/01/02	23:00	1028.6	6747	0
2019/01/03	00:00	1028.6	6703	0
2019/01/03	01:00	1028.7	6709	0
2019/01/03	02:00	1028.9	6709	0
2019/01/03	03:00	1028.8	6732	0
2019/01/03	04:00	1028.4	6703	0
2019/01/03	05:00	1028.1	6725	0
2019/01/03	06:00	1028.4	6708	0
2019/01/03	07:00	1028.9	6729	0
2019/01/03	08:00	1029.4	6710	0
2019/01/03	09:00	1030.3	6706	0
2019/01/03	10:00	1030.9	6694	0
2019/01/03	11:00	1030.7	6689	0
2019/01/03	12:00	1029.9	6700	0
2019/01/03	13:00	1029.2	6699	0
2019/01/03	14:00	1029.1	6711	0
2019/01/03	15:00	1029.3	6694	0
2019/01/03	16:00	1029.6	6701	0
2019/01/03	17:00	1030.1	6749	0
2019/01/03	18:00	1030.4	6749	0
2019/01/03	19:00	1030.7	6747	0
2019/01/03	20:00	1030.7	6743	0
2019/01/03	21:00	1030.8	6716	0
2019/01/03	22:00	1030.7	6700	0
2019/01/03	23:00	1030.5	6703	0
2019/01/04	00:00	1030.6	6703	0
2019/01/04	01:00	1030.7	6713	0
2019/01/04	02:00	1031.1	6734	0
2019/01/04	03:00	1030.7	6673	0
2019/01/04	04:00	1030.3	6726	0
2019/01/04	05:00	1029.6	6689	0
2019/01/04	06:00	1028.3	6694	0
2019/01/04	07:00	1029.8	6684	0
2019/01/04	08:00	1029.9	6682	0
2019/01/04	09:00	1029.8	6695	0
2019/01/04	10:00	1029.3	6673	0
2019/01/04	11:00	1029	6713	0
2019/01/04	12:00	1027.2	6689	0
2019/01/04	13:00	1027.3	6731	0
2019/01/04	14:00	1026.8	6670	0
2019/01/04	15:00	1025.8	6707	0
2019/01/04	16:00	1025.4	6711	0
2019/01/04	17:00	1025.8	6719	0
2019/01/04	18:00	1025.6	6714	0
2019/01/04	19:00	1025.1	6723	0
2019/01/04	20:00	1024.6	6722	0
2019/01/04	21:00	1025.1	6724	0
2019/01/04	22:00	1023.9	6713	0
2019/01/04	23:00	1023.5	6700	0
2019/01/05	00:00	1022.6	6706	0
2019/01/05	01:00	1022.7	6695	0
2019/01/05	02:00	1022.7	6717	0
2019/01/05	03:00	1022.2	6707	0
2019/01/05	04:00	1021.3	6704	0
2019/01/05	05:00	1021	6730	0
2019/01/05	06:00	1020.8	6712	0
2019/01/05	07:00	1020.9	6689	0
2019/01/05	08:00	1021.3	6698	0
2019/01/05	09:00	1021.6	6723	0
